# DSS .data file
#   File      name: ( F:\Altair\trambulina\rpt\opt_1\opt_1_iteration.data )
#   Date generated: ( 2020-12-17 21:22:16  )
#   On      system: ( Windows [Version 10.0.18362] (64 bit) )
# 
#   Generator  ver: ( HyperStudy2020.1.0.26 - py-c-011 1948507 )
#   Schema     ver: ( 2020.1.0.26 )
#
# HstMeta hstCategoryIds    = "5203","5401","5501","0202","0202","0202","0202","0202","2202","2202","2202","2202","2202","2402","2402","2402","2502","2502","2502"
# HstMeta hstLabels         = "RowLabel","StepMajor","StepMinor","tf [mm]","tc [mm]","L [m]","Skin Material","Core Material","Delta Displacement","Delta Tau_c","Delta Sigma_f","Cost","Mass","Skin Stress","Displacement","Core Stress","Cost","Max Displacement","Mass"
# HstMeta hstVarnames       = "RowLabel","StepMajor","StepMinor","tf","tc","L","skin_mat","core_mat","r_1","r_2","r_3","r_4","r_5","goal_2","goal_3","goal_4","goal_6","goal_7","goal_8"
#
v11.0	17523	5203	5401	5501	0202	0202	0202	0202	0202	2202	2202	2202	2202	2202	2402	2402	2402	2502	2502	2502
RowLabel	StepMajor	StepMinor	tf	tc	L	skin_mat	core_mat	r_1	r_2	r_3	r_4	r_5	goal_2	goal_3	goal_4	goal_6	goal_7	goal_8
Row_5285	256	026	 2.4244105	 39.401451	 2.2657935	 2.0000000	 1.0000000	 21.290960	 0.1671000	 14.262890	 79.790000	 13.252900	 14.262890	 21.290960	 0.1671000	 79.790000	 21.290960	 13.252900
Row_5286	256	027	 0.8170265	 22.755046	 1.2013247	 3.0000000	 1.0000000	 183.38786	 0.1129100	 16.487890	 131.45000	 2.8390800	 16.487890	 183.38786	 0.1129100	 131.45000	 183.38786	 2.8390800
Row_5287	256	028	 0.9693533	 18.058137	 1.2316574	 3.0000000	 2.0000000	 141.18406	 0.1629400	 3.5415800	 162.06000	 3.2365600	 3.5415800	 141.18406	 0.1629400	 162.06000	 141.18406	 3.2365600
Row_5288	256	029	 1.9465297	 26.868713	 1.2906004	 2.0000000	 0.0000000	 158.18085	 0.0160900	 12.305990	 22.320000	 5.0598100	 12.305990	 158.18085	 0.0160900	 22.320000	 158.18085	 5.0598100
Row_5289	256	030	 0.7997603	 25.381505	 1.3901577	 3.0000000	 1.0000000	 152.90293	 0.1252800	 4.6756000	 151.06000	 3.4319100	 4.6756000	 152.90293	 0.1252800	 151.06000	 152.90293	 3.4319100
Row_5290	256	031	 1.3779479	 12.495316	 1.1477170	 3.0000000	 1.0000000	 128.70703	 0.0267600	 23.369550	 196.95000	 3.0893100	 23.369550	 128.70703	 0.0267600	 196.95000	 128.70703	 3.0893100
Row_5291	256	032	 0.9555365	 19.747993	 1.2752890	 3.0000000	 1.0000000	 147.76391	 0.0960000	 10.347920	 158.82000	 3.0871100	 10.347920	 147.76391	 0.0960000	 158.82000	 147.76391	 3.0871100
Row_5292	256	033	 3.2615194	 25.738685	 1.2254757	 1.0000000	 0.0000000	 270.38444	 0.0182700	 1.8822800	 13.230000	 11.737970	 1.8822800	 270.38444	 0.0182700	 13.230000	 270.38444	 11.737970
Row_5293	256	034	 1.1206479	 17.034577	 1.1764914	 3.0000000	 1.0000000	 165.97031	 0.0763900	 29.878810	 168.23000	 2.9797000	 29.878810	 165.97031	 0.0763900	 168.23000	 165.97031	 2.9797000
Row_5294	256	035	 0.4599886	 35.366364	 1.1131953	 3.0000000	 0.0000000	 224.63123	 0.0354300	 1.2696600	 68.530000	 1.9491900	 1.2696600	 224.63123	 0.0354300	 68.530000	 224.63123	 1.9491900
Row_5295	256	036	 1.2499257	 17.954344	 1.4978568	 3.0000000	 1.0000000	 84.293200	 0.0854100	 16.418190	 238.11000	 4.1529800	 16.418190	 84.293200	 0.0854100	 238.11000	 84.293200	 4.1529800
Row_5296	256	037	 1.3418061	 14.724518	 1.4503019	 3.0000000	 1.0000000	 41.019080	 0.0556300	 2.0789100	 244.20000	 3.9867900	 2.0789100	 41.019080	 0.0556300	 244.20000	 41.019080	 3.9867900
Row_5297	256	038	 0.8139826	 19.344814	 1.0665520	 3.0000000	 2.0000000	 188.25446	 0.1710900	 8.7748700	 121.61000	 2.6433200	 8.7748700	 188.25446	 0.1710900	 121.61000	 188.25446	 2.6433200
Row_5298	256	039	 1.1543601	 14.445779	 1.0449989	 3.0000000	 1.0000000	 175.58112	 0.0499300	 29.278410	 152.30000	 2.5642500	 29.278410	 175.58112	 0.0499300	 152.30000	 175.58112	 2.5642500
Row_5299	256	040	 0.8765149	 25.733985	 1.5711549	 3.0000000	 0.0000000	 111.48153	 0.0082100	 1.8246300	 172.53000	 3.2786500	 1.8246300	 111.48153	 0.0082100	 172.53000	 111.48153	 3.2786500
Row_5300	256	041	 0.8440238	 25.765449	 1.5046885	 3.0000000	 1.0000000	 130.23703	 0.1272200	 2.8939300	 171.78000	 3.8434300	 2.8939300	 130.23703	 0.1272200	 171.78000	 130.23703	 3.8434300
Row_5301	257	001	 2.3101526	 34.034095	 1.0851590	 1.0000000	 0.0000000	 278.72714	 0.0386100	 1.9758200	 11.390000	 7.8765600	 1.9758200	 278.72714	 0.0386100	 11.390000	 278.72714	 7.8765600
Row_5302	257	002	 2.0886640	 36.271477	 1.0521404	 1.0000000	 0.0000000	 280.11329	 0.0428100	 1.3661900	 11.020000	 7.0783000	 1.3661900	 280.11329	 0.0428100	 11.020000	 280.11329	 7.0783000
Row_5303	257	003	 1.8559784	 40.603679	 1.0473822	 1.0000000	 0.0000000	 281.42354	 0.0501400	 0.8982300	 11.330000	 6.5244000	 0.8982300	 281.42354	 0.0501400	 11.330000	 281.42354	 6.5244000
Row_5304	257	004	 2.3243978	 31.932850	 1.0264122	 1.0000000	 0.0000000	 279.35759	 0.0336900	 2.0772800	 10.410000	 7.4249100	 2.0772800	 279.35759	 0.0336900	 10.410000	 279.35759	 7.4249100
Row_5305	257	005	 2.2154703	 32.644226	 1.0387339	 1.0000000	 0.0000000	 278.80402	 0.0351500	 0.4310000	 10.450000	 7.2307000	 0.4310000	 278.80402	 0.0351500	 10.450000	 278.80402	 7.2307000
Row_5306	257	006	 1.1688231	 35.753649	 1.0637818	 2.0000000	 0.0000000	 216.38078	 0.0370700	 7.4804000	 14.800000	 3.1304100	 7.4804000	 216.38078	 0.0370700	 14.800000	 216.38078	 3.1304100
Row_5307	257	007	 2.8653654	 23.680213	 1.0308744	 1.0000000	 0.0000000	 274.36496	 0.0088500	 0.1275500	 9.9800000	 8.7076600	 0.1275500	 274.36496	 0.0088500	 9.9800000	 274.36496	 8.7076600
Row_5308	257	008	 1.3777630	 32.004219	 1.1331528	 2.0000000	 0.0000000	 196.91125	 0.0291700	 7.5157500	 16.520000	 3.5859000	 7.5157500	 196.91125	 0.0291700	 16.520000	 196.91125	 3.5859000
Row_5309	257	009	 1.9521111	 39.786203	 1.0891414	 1.0000000	 0.0000000	 280.22856	 0.0489800	 0.6733900	 11.820000	 7.0405100	 0.6733900	 280.22856	 0.0489800	 11.820000	 280.22856	 7.0405100
Row_5310	257	010	 2.8036833	 11.524218	 1.0395811	 2.0000000	 1.0000000	 98.255340	 0.0330500	 3.8642100	 24.640000	 5.2624600	 3.8642100	 98.255340	 0.0330500	 24.640000	 98.255340	 5.2624600
Row_5311	257	011	 1.8129300	 41.460804	 1.0639305	 1.0000000	 0.0000000	 281.10998	 0.0514300	 0.1021400	 11.590000	 6.5311800	 0.1021400	 281.10998	 0.0514300	 11.590000	 281.10998	 6.5311800
Row_5312	257	012	 0.8649263	 45.926914	 1.0903293	 2.0000000	 0.0000000	 224.01772	 0.0526200	 0.7409600	 15.050000	 3.0111600	 0.7409600	 224.01772	 0.0526200	 15.050000	 224.01772	 3.0111600
Row_5313	257	013	 1.5188749	 46.973896	 1.0000000	 1.0000000	 0.0000000	 283.68347	 0.0586200	 0.0566600	 11.330000	 5.5101700	 0.0566600	 283.68347	 0.0586200	 11.330000	 283.68347	 5.5101700
Row_5314	257	014	 1.3212959	 10.624946	 1.0345056	 3.0000000	 3.0000000	 126.66839	 0.3512800	 7.1837700	 186.01000	 3.1495100	 7.1837700	 126.66839	 0.3512800	 186.01000	 126.66839	 3.1495100
Row_5315	257	015	 1.5804401	 45.096089	 1.0000044	 1.0000000	 0.0000000	 283.29429	 0.0562900	 0.1190600	 11.100000	 5.6200700	 0.1190600	 283.29429	 0.0562900	 11.100000	 283.29429	 5.6200700
Row_5316	257	016	 3.6533660	 22.446106	 1.2607769	 1.0000000	 0.0000000	 266.07999	 0.0070400	 1.0994500	 13.800000	 13.285450	 1.0994500	 266.07999	 0.0070400	 13.800000	 266.07999	 13.285450
Row_5317	257	017	 1.6028632	 44.402232	 1.0000022	 1.0000000	 0.0000000	 283.13465	 0.0553800	 0.1029800	 11.020000	 5.6597900	 0.1029800	 283.13465	 0.0553800	 11.020000	 283.13465	 5.6597900
Row_5318	257	018	 0.8206897	 29.368006	 1.2194505	 3.0000000	 0.0000000	 221.01219	 0.0212100	 55.195390	 126.54000	 2.5755700	 55.195390	 221.01219	 0.0212100	 126.54000	 221.01219	 2.5755700
Row_5319	257	019	 3.3797899	 11.082623	 1.1748998	 2.0000000	 1.0000000	 64.395430	 0.0353600	 9.2848500	 31.920000	 7.0045100	 9.2848500	 64.395430	 0.0353600	 31.920000	 64.395430	 7.0045100
Row_5320	257	020	 2.7408782	 30.105049	 1.2214317	 1.0000000	 0.0000000	 272.37507	 0.0300800	 0.0847400	 12.950000	 10.142180	 0.0847400	 272.37507	 0.0300800	 12.950000	 272.37507	 10.142180
Row_5321	257	021	 0.8021574	 30.313405	 1.4378202	 3.0000000	 0.0000000	 180.94117	 0.0240800	 30.524200	 146.25000	 3.0376000	 30.524200	 180.94117	 0.0240800	 146.25000	 180.94117	 3.0376000
Row_5322	257	022	 3.1716964	 23.982206	 1.1599648	 1.0000000	 0.0000000	 270.45493	 0.0113700	 0.3758000	 11.960000	 10.767970	 0.3758000	 270.45493	 0.0113700	 11.960000	 270.45493	 10.767970
Row_5323	257	023	 0.6202897	 35.378722	 1.3988922	 3.0000000	 0.0000000	 193.67516	 0.0364800	 15.693710	 113.03000	 2.7863000	 15.693710	 193.67516	 0.0364800	 113.03000	 193.67516	 2.7863000
Row_5324	257	024	 0.6562243	 29.855821	 1.3448798	 3.0000000	 1.0000000	 179.29969	 0.1406700	 2.3918900	 125.98000	 3.3314300	 2.3918900	 179.29969	 0.1406700	 125.98000	 179.29969	 3.3314300
Row_5325	257	025	 1.4444507	 31.607218	 1.2816839	 2.0000000	 0.0000000	 158.39152	 0.0284300	 1.0184600	 19.140000	 4.1774300	 1.0184600	 158.39152	 0.0284300	 19.140000	 158.39152	 4.1774300
Row_5326	257	026	 2.4244105	 39.401451	 2.2657935	 2.0000000	 1.0000000	 21.290960	 0.1671000	 14.262890	 79.790000	 13.252900	 14.262890	 21.290960	 0.1671000	 79.790000	 21.290960	 13.252900
Row_5327	257	027	 0.8170265	 22.755046	 1.2013247	 3.0000000	 1.0000000	 183.38786	 0.1129100	 16.487890	 131.45000	 2.8390800	 16.487890	 183.38786	 0.1129100	 131.45000	 183.38786	 2.8390800
Row_5328	257	028	 0.9693533	 18.058137	 1.2316574	 3.0000000	 2.0000000	 141.18406	 0.1629400	 3.5415800	 162.06000	 3.2365600	 3.5415800	 141.18406	 0.1629400	 162.06000	 141.18406	 3.2365600
Row_5329	257	029	 1.9465297	 26.868713	 1.2906004	 2.0000000	 0.0000000	 158.18085	 0.0160900	 12.305990	 22.320000	 5.0598100	 12.305990	 158.18085	 0.0160900	 22.320000	 158.18085	 5.0598100
Row_5330	257	030	 0.7997603	 25.381505	 1.3901577	 3.0000000	 1.0000000	 152.90293	 0.1252800	 4.6756000	 151.06000	 3.4319100	 4.6756000	 152.90293	 0.1252800	 151.06000	 152.90293	 3.4319100
Row_5331	257	031	 1.3779479	 12.495316	 1.1477170	 3.0000000	 1.0000000	 128.70703	 0.0267600	 23.369550	 196.95000	 3.0893100	 23.369550	 128.70703	 0.0267600	 196.95000	 128.70703	 3.0893100
Row_5332	257	032	 0.9555365	 19.747993	 1.2752890	 3.0000000	 1.0000000	 147.76391	 0.0960000	 10.347920	 158.82000	 3.0871100	 10.347920	 147.76391	 0.0960000	 158.82000	 147.76391	 3.0871100
Row_5333	257	033	 3.2615194	 25.738685	 1.2254757	 1.0000000	 0.0000000	 270.38444	 0.0182700	 1.8822800	 13.230000	 11.737970	 1.8822800	 270.38444	 0.0182700	 13.230000	 270.38444	 11.737970
Row_5334	257	034	 1.1206479	 17.034577	 1.1764914	 3.0000000	 1.0000000	 165.97031	 0.0763900	 29.878810	 168.23000	 2.9797000	 29.878810	 165.97031	 0.0763900	 168.23000	 165.97031	 2.9797000
Row_5335	257	035	 0.4599886	 35.366364	 1.1131953	 3.0000000	 0.0000000	 224.63123	 0.0354300	 1.2696600	 68.530000	 1.9491900	 1.2696600	 224.63123	 0.0354300	 68.530000	 224.63123	 1.9491900
Row_5336	257	036	 1.2499257	 17.954344	 1.4978568	 3.0000000	 1.0000000	 84.293200	 0.0854100	 16.418190	 238.11000	 4.1529800	 16.418190	 84.293200	 0.0854100	 238.11000	 84.293200	 4.1529800
Row_5337	257	037	 1.3418061	 14.724518	 1.4503019	 3.0000000	 1.0000000	 41.019080	 0.0556300	 2.0789100	 244.20000	 3.9867900	 2.0789100	 41.019080	 0.0556300	 244.20000	 41.019080	 3.9867900
Row_5338	257	038	 0.8139826	 19.344814	 1.0665520	 3.0000000	 2.0000000	 188.25446	 0.1710900	 8.7748700	 121.61000	 2.6433200	 8.7748700	 188.25446	 0.1710900	 121.61000	 188.25446	 2.6433200
Row_5339	257	039	 1.1543601	 14.445779	 1.0449989	 3.0000000	 1.0000000	 175.58112	 0.0499300	 29.278410	 152.30000	 2.5642500	 29.278410	 175.58112	 0.0499300	 152.30000	 175.58112	 2.5642500
Row_5340	257	040	 0.8765149	 25.733985	 1.5711549	 3.0000000	 0.0000000	 111.48153	 0.0082100	 1.8246300	 172.53000	 3.2786500	 1.8246300	 111.48153	 0.0082100	 172.53000	 111.48153	 3.2786500
Row_5341	257	041	 0.8440238	 25.765449	 1.5046885	 3.0000000	 1.0000000	 130.23703	 0.1272200	 2.8939300	 171.78000	 3.8434300	 2.8939300	 130.23703	 0.1272200	 171.78000	 130.23703	 3.8434300
Row_5342	258	001	 2.3101526	 34.034095	 1.0851590	 1.0000000	 0.0000000	 278.72714	 0.0386100	 1.9758200	 11.390000	 7.8765600	 1.9758200	 278.72714	 0.0386100	 11.390000	 278.72714	 7.8765600
Row_5343	258	002	 2.0886640	 36.271477	 1.0521404	 1.0000000	 0.0000000	 280.11329	 0.0428100	 1.3661900	 11.020000	 7.0783000	 1.3661900	 280.11329	 0.0428100	 11.020000	 280.11329	 7.0783000
Row_5344	258	003	 1.8559784	 40.603679	 1.0473822	 1.0000000	 0.0000000	 281.42354	 0.0501400	 0.8982300	 11.330000	 6.5244000	 0.8982300	 281.42354	 0.0501400	 11.330000	 281.42354	 6.5244000
Row_5345	258	004	 2.3243978	 31.932850	 1.0264122	 1.0000000	 0.0000000	 279.35759	 0.0336900	 2.0772800	 10.410000	 7.4249100	 2.0772800	 279.35759	 0.0336900	 10.410000	 279.35759	 7.4249100
Row_5346	258	005	 2.2154703	 32.644226	 1.0387339	 1.0000000	 0.0000000	 278.80402	 0.0351500	 0.4310000	 10.450000	 7.2307000	 0.4310000	 278.80402	 0.0351500	 10.450000	 278.80402	 7.2307000
Row_5347	258	006	 1.1688231	 35.753649	 1.0637818	 2.0000000	 0.0000000	 216.38078	 0.0370700	 7.4804000	 14.800000	 3.1304100	 7.4804000	 216.38078	 0.0370700	 14.800000	 216.38078	 3.1304100
Row_5348	258	007	 2.8653654	 23.680213	 1.0308744	 1.0000000	 0.0000000	 274.36496	 0.0088500	 0.1275500	 9.9800000	 8.7076600	 0.1275500	 274.36496	 0.0088500	 9.9800000	 274.36496	 8.7076600
Row_5349	258	008	 1.3777630	 32.004219	 1.1331528	 2.0000000	 0.0000000	 196.91125	 0.0291700	 7.5157500	 16.520000	 3.5859000	 7.5157500	 196.91125	 0.0291700	 16.520000	 196.91125	 3.5859000
Row_5350	258	009	 1.9521111	 39.786203	 1.0891414	 1.0000000	 0.0000000	 280.22856	 0.0489800	 0.6733900	 11.820000	 7.0405100	 0.6733900	 280.22856	 0.0489800	 11.820000	 280.22856	 7.0405100
Row_5351	258	010	 2.8036833	 11.524218	 1.0395811	 2.0000000	 1.0000000	 98.255340	 0.0330500	 3.8642100	 24.640000	 5.2624600	 3.8642100	 98.255340	 0.0330500	 24.640000	 98.255340	 5.2624600
Row_5352	258	011	 1.8129300	 41.460804	 1.0639305	 1.0000000	 0.0000000	 281.10998	 0.0514300	 0.1021400	 11.590000	 6.5311800	 0.1021400	 281.10998	 0.0514300	 11.590000	 281.10998	 6.5311800
Row_5353	258	012	 0.8649263	 45.926914	 1.0903293	 2.0000000	 0.0000000	 224.01772	 0.0526200	 0.7409600	 15.050000	 3.0111600	 0.7409600	 224.01772	 0.0526200	 15.050000	 224.01772	 3.0111600
Row_5354	258	013	 1.5188749	 46.973896	 1.0000000	 1.0000000	 0.0000000	 283.68347	 0.0586200	 0.0566600	 11.330000	 5.5101700	 0.0566600	 283.68347	 0.0586200	 11.330000	 283.68347	 5.5101700
Row_5355	258	014	 1.3212959	 10.624946	 1.0345056	 3.0000000	 3.0000000	 126.66839	 0.3512800	 7.1837700	 186.01000	 3.1495100	 7.1837700	 126.66839	 0.3512800	 186.01000	 126.66839	 3.1495100
Row_5356	258	015	 1.5804401	 45.096089	 1.0000044	 1.0000000	 0.0000000	 283.29429	 0.0562900	 0.1190600	 11.100000	 5.6200700	 0.1190600	 283.29429	 0.0562900	 11.100000	 283.29429	 5.6200700
Row_5357	258	016	 3.6533660	 22.446106	 1.2607769	 1.0000000	 0.0000000	 266.07999	 0.0070400	 1.0994500	 13.800000	 13.285450	 1.0994500	 266.07999	 0.0070400	 13.800000	 266.07999	 13.285450
Row_5358	258	017	 1.6028632	 44.402232	 1.0000022	 1.0000000	 0.0000000	 283.13465	 0.0553800	 0.1029800	 11.020000	 5.6597900	 0.1029800	 283.13465	 0.0553800	 11.020000	 283.13465	 5.6597900
Row_5359	258	018	 0.8206897	 29.368006	 1.2194505	 3.0000000	 0.0000000	 221.01219	 0.0212100	 55.195390	 126.54000	 2.5755700	 55.195390	 221.01219	 0.0212100	 126.54000	 221.01219	 2.5755700
Row_5360	258	019	 3.3797899	 11.082623	 1.1748998	 2.0000000	 1.0000000	 64.395430	 0.0353600	 9.2848500	 31.920000	 7.0045100	 9.2848500	 64.395430	 0.0353600	 31.920000	 64.395430	 7.0045100
Row_5361	258	020	 2.7408782	 30.105049	 1.2214317	 1.0000000	 0.0000000	 272.37507	 0.0300800	 0.0847400	 12.950000	 10.142180	 0.0847400	 272.37507	 0.0300800	 12.950000	 272.37507	 10.142180
Row_5362	258	021	 0.8021574	 30.313405	 1.4378202	 3.0000000	 0.0000000	 180.94117	 0.0240800	 30.524200	 146.25000	 3.0376000	 30.524200	 180.94117	 0.0240800	 146.25000	 180.94117	 3.0376000
Row_5363	258	022	 3.1716964	 23.982206	 1.1599648	 1.0000000	 0.0000000	 270.45493	 0.0113700	 0.3758000	 11.960000	 10.767970	 0.3758000	 270.45493	 0.0113700	 11.960000	 270.45493	 10.767970
Row_5364	258	023	 0.6202897	 35.378722	 1.3988922	 3.0000000	 0.0000000	 193.67516	 0.0364800	 15.693710	 113.03000	 2.7863000	 15.693710	 193.67516	 0.0364800	 113.03000	 193.67516	 2.7863000
Row_5365	258	024	 0.6562243	 29.855821	 1.3448798	 3.0000000	 1.0000000	 179.29969	 0.1406700	 2.3918900	 125.98000	 3.3314300	 2.3918900	 179.29969	 0.1406700	 125.98000	 179.29969	 3.3314300
Row_5366	258	025	 1.4444507	 31.607218	 1.2816839	 2.0000000	 0.0000000	 158.39152	 0.0284300	 1.0184600	 19.140000	 4.1774300	 1.0184600	 158.39152	 0.0284300	 19.140000	 158.39152	 4.1774300
Row_5367	258	026	 2.4244105	 39.401451	 2.2657935	 2.0000000	 1.0000000	 21.290960	 0.1671000	 14.262890	 79.790000	 13.252900	 14.262890	 21.290960	 0.1671000	 79.790000	 21.290960	 13.252900
Row_5368	258	027	 0.8170265	 22.755046	 1.2013247	 3.0000000	 1.0000000	 183.38786	 0.1129100	 16.487890	 131.45000	 2.8390800	 16.487890	 183.38786	 0.1129100	 131.45000	 183.38786	 2.8390800
Row_5369	258	028	 0.9693533	 18.058137	 1.2316574	 3.0000000	 2.0000000	 141.18406	 0.1629400	 3.5415800	 162.06000	 3.2365600	 3.5415800	 141.18406	 0.1629400	 162.06000	 141.18406	 3.2365600
Row_5370	258	029	 1.9465297	 26.868713	 1.2906004	 2.0000000	 0.0000000	 158.18085	 0.0160900	 12.305990	 22.320000	 5.0598100	 12.305990	 158.18085	 0.0160900	 22.320000	 158.18085	 5.0598100
Row_5371	258	030	 0.7997603	 25.381505	 1.3901577	 3.0000000	 1.0000000	 152.90293	 0.1252800	 4.6756000	 151.06000	 3.4319100	 4.6756000	 152.90293	 0.1252800	 151.06000	 152.90293	 3.4319100
Row_5372	258	031	 1.3779479	 12.495316	 1.1477170	 3.0000000	 1.0000000	 128.70703	 0.0267600	 23.369550	 196.95000	 3.0893100	 23.369550	 128.70703	 0.0267600	 196.95000	 128.70703	 3.0893100
Row_5373	258	032	 0.9555365	 19.747993	 1.2752890	 3.0000000	 1.0000000	 147.76391	 0.0960000	 10.347920	 158.82000	 3.0871100	 10.347920	 147.76391	 0.0960000	 158.82000	 147.76391	 3.0871100
Row_5374	258	033	 3.2615194	 25.738685	 1.2254757	 1.0000000	 0.0000000	 270.38444	 0.0182700	 1.8822800	 13.230000	 11.737970	 1.8822800	 270.38444	 0.0182700	 13.230000	 270.38444	 11.737970
Row_5375	258	034	 1.1206479	 17.034577	 1.1764914	 3.0000000	 1.0000000	 165.97031	 0.0763900	 29.878810	 168.23000	 2.9797000	 29.878810	 165.97031	 0.0763900	 168.23000	 165.97031	 2.9797000
Row_5376	258	035	 0.4599886	 35.366364	 1.1131953	 3.0000000	 0.0000000	 224.63123	 0.0354300	 1.2696600	 68.530000	 1.9491900	 1.2696600	 224.63123	 0.0354300	 68.530000	 224.63123	 1.9491900
Row_5377	258	036	 1.2499257	 17.954344	 1.4978568	 3.0000000	 1.0000000	 84.293200	 0.0854100	 16.418190	 238.11000	 4.1529800	 16.418190	 84.293200	 0.0854100	 238.11000	 84.293200	 4.1529800
Row_5378	258	037	 1.3418061	 14.724518	 1.4503019	 3.0000000	 1.0000000	 41.019080	 0.0556300	 2.0789100	 244.20000	 3.9867900	 2.0789100	 41.019080	 0.0556300	 244.20000	 41.019080	 3.9867900
Row_5379	258	038	 0.8139826	 19.344814	 1.0665520	 3.0000000	 2.0000000	 188.25446	 0.1710900	 8.7748700	 121.61000	 2.6433200	 8.7748700	 188.25446	 0.1710900	 121.61000	 188.25446	 2.6433200
Row_5380	258	039	 1.1543601	 14.445779	 1.0449989	 3.0000000	 1.0000000	 175.58112	 0.0499300	 29.278410	 152.30000	 2.5642500	 29.278410	 175.58112	 0.0499300	 152.30000	 175.58112	 2.5642500
Row_5381	258	040	 0.8765149	 25.733985	 1.5711549	 3.0000000	 0.0000000	 111.48153	 0.0082100	 1.8246300	 172.53000	 3.2786500	 1.8246300	 111.48153	 0.0082100	 172.53000	 111.48153	 3.2786500
Row_5382	258	041	 0.8440238	 25.765449	 1.5046885	 3.0000000	 1.0000000	 130.23703	 0.1272200	 2.8939300	 171.78000	 3.8434300	 2.8939300	 130.23703	 0.1272200	 171.78000	 130.23703	 3.8434300
Row_5383	258	042	 2.1583638	 47.072358	 2.3708230	 2.0000000	 0.0000000	 38.225950	 0.0585300	 14.358210	 52.840000	 11.535340	 14.358210	 38.225950	 0.0585300	 52.840000	 38.225950	 11.535340
Row_5384	259	001	 2.3101526	 34.034095	 1.0851590	 1.0000000	 0.0000000	 278.72714	 0.0386100	 1.9758200	 11.390000	 7.8765600	 1.9758200	 278.72714	 0.0386100	 11.390000	 278.72714	 7.8765600
Row_5385	259	002	 2.0886640	 36.271477	 1.0521404	 1.0000000	 0.0000000	 280.11329	 0.0428100	 1.3661900	 11.020000	 7.0783000	 1.3661900	 280.11329	 0.0428100	 11.020000	 280.11329	 7.0783000
Row_5386	259	003	 1.8559784	 40.603679	 1.0473822	 1.0000000	 0.0000000	 281.42354	 0.0501400	 0.8982300	 11.330000	 6.5244000	 0.8982300	 281.42354	 0.0501400	 11.330000	 281.42354	 6.5244000
Row_5387	259	004	 2.3243978	 31.932850	 1.0264122	 1.0000000	 0.0000000	 279.35759	 0.0336900	 2.0772800	 10.410000	 7.4249100	 2.0772800	 279.35759	 0.0336900	 10.410000	 279.35759	 7.4249100
Row_5388	259	005	 2.2154703	 32.644226	 1.0387339	 1.0000000	 0.0000000	 278.80402	 0.0351500	 0.4310000	 10.450000	 7.2307000	 0.4310000	 278.80402	 0.0351500	 10.450000	 278.80402	 7.2307000
Row_5389	259	006	 1.1688231	 35.753649	 1.0637818	 2.0000000	 0.0000000	 216.38078	 0.0370700	 7.4804000	 14.800000	 3.1304100	 7.4804000	 216.38078	 0.0370700	 14.800000	 216.38078	 3.1304100
Row_5390	259	007	 2.8653654	 23.680213	 1.0308744	 1.0000000	 0.0000000	 274.36496	 0.0088500	 0.1275500	 9.9800000	 8.7076600	 0.1275500	 274.36496	 0.0088500	 9.9800000	 274.36496	 8.7076600
Row_5391	259	008	 1.9521111	 39.786203	 1.0891414	 1.0000000	 0.0000000	 280.22856	 0.0489800	 0.6733900	 11.820000	 7.0405100	 0.6733900	 280.22856	 0.0489800	 11.820000	 280.22856	 7.0405100
Row_5392	259	009	 2.8036833	 11.524218	 1.0395811	 2.0000000	 1.0000000	 98.255340	 0.0330500	 3.8642100	 24.640000	 5.2624600	 3.8642100	 98.255340	 0.0330500	 24.640000	 98.255340	 5.2624600
Row_5393	259	010	 1.8129300	 41.460804	 1.0639305	 1.0000000	 0.0000000	 281.10998	 0.0514300	 0.1021400	 11.590000	 6.5311800	 0.1021400	 281.10998	 0.0514300	 11.590000	 281.10998	 6.5311800
Row_5394	259	011	 0.8649263	 45.926914	 1.0903293	 2.0000000	 0.0000000	 224.01772	 0.0526200	 0.7409600	 15.050000	 3.0111600	 0.7409600	 224.01772	 0.0526200	 15.050000	 224.01772	 3.0111600
Row_5395	259	012	 1.5188749	 46.973896	 1.0000000	 1.0000000	 0.0000000	 283.68347	 0.0586200	 0.0566600	 11.330000	 5.5101700	 0.0566600	 283.68347	 0.0586200	 11.330000	 283.68347	 5.5101700
Row_5396	259	013	 1.3212959	 10.624946	 1.0345056	 3.0000000	 3.0000000	 126.66839	 0.3512800	 7.1837700	 186.01000	 3.1495100	 7.1837700	 126.66839	 0.3512800	 186.01000	 126.66839	 3.1495100
Row_5397	259	014	 1.5804401	 45.096089	 1.0000044	 1.0000000	 0.0000000	 283.29429	 0.0562900	 0.1190600	 11.100000	 5.6200700	 0.1190600	 283.29429	 0.0562900	 11.100000	 283.29429	 5.6200700
Row_5398	259	015	 3.6533660	 22.446106	 1.2607769	 1.0000000	 0.0000000	 266.07999	 0.0070400	 1.0994500	 13.800000	 13.285450	 1.0994500	 266.07999	 0.0070400	 13.800000	 266.07999	 13.285450
Row_5399	259	016	 1.6028632	 44.402232	 1.0000022	 1.0000000	 0.0000000	 283.13465	 0.0553800	 0.1029800	 11.020000	 5.6597900	 0.1029800	 283.13465	 0.0553800	 11.020000	 283.13465	 5.6597900
